UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MWh),RES_CONS ,COM_REV (Thousand $),COM_SALES (MWh),COM_CONS,IND_REV (Thousand $),IND_SALES (MWh),IND_CONS,TRA_REV (Thousand $),TRA_SALES (MWh),TRA_CONS,TOT_REV (Thousand $),TOT_SALES (MWh),TOT_CONS
9187,Idaho Falls City of,ID,2009,3,1832,31442,22094,1365,22619,3624,362,7667,8,0,0,0,3559,61728,25726
9191,Idaho Power Co,ID,2009,3,31932.633,446077.745,391034,16372.322,300093.681,60614,9780.219,247410.455,17028,0,0,0,58085.174,993581.881,468676
10454,Kootenai Electric Cooperative,ID,2009,3,1924.18,27620.524,20440,571.397,8105.62,1956,74.138,1870.191,48,0,0,0,2569.715,37596.335,22444
11273,Lower Valley Energy Inc,ID,2009,3,80,1445,1267,11,193,309,122,3102,44,0,0,0,213,4740,1620
12692,"Missoula Electric Coop, Inc",ID,2009,3,4.485,47.286,35,7.075,87.691,23,0,0,0,0,0,0,11.56,134.977,58
14354,PacifiCorp,ID,2009,3,4863.802,67315.248,56342,2259.042,33641.948,8317,6035.093,136727.669,5524,0,0,0,13157.937,237684.865,70183
16565,Salmon River Electric Coop Inc,ID,2009,3,249,3318,2079,115,1771,421,471,14618,2,0,0,0,835,19707,2502
20169,Avista Corp,ID,2009,3,9891.065,121225.677,104585,7103.394,88656.08,16640,5019.25,98102.174,486,0,0,0,22013.709,307983.931,121711
22814,Raft Rural Elec Coop Inc,ID,2009,3,142,2285,1240,126,3114,290,313,75,879,0,0,0,581,5474,2409
88888,Total EPM,ID,2009,3,57537,785394,658804,29986,492192,100051,23085,531346,26773,0,0,0,110608,1808932,785628
0,Adjustment 2009,IL,2009,3,83099.873,787034.149,839321,218893.478,2489193.957,157496,242407.115,3332932.301,5450,3710.926,42164.138,3,548111.392,6651324.545,1002270
3252,Central Illinois Light Co,IL,2009,3,19323,184406,185645,8054,82890,20842,658,12047,62,0,0,0,28035,279343,206549
4110,Commonwealth Edison Co,IL,2009,3,259308.592,2095077.325,3438367,124335.944,1204111.226,322399,4824.187,84663.891,155,0,0,0,388468.723,3383852.442,3760921
9208,Illinois Power Co,IL,2009,3,47680,405856,549742,24493,222575,64014,434,9942,40,85,836,1,72692,639209,613797
12341,MidAmerican Energy Co,IL,2009,3,3715.539,48604.05,75610,3009.136,52899.71,9170,2446.37,74307.41,90,0,0,0,9171.045,175811.17,84870
13032,Mt Carmel Public Utility Co,IL,2009,3,551,3733,4585,177,1172,837,338,2593,102,0,0,0,1066,7498,5524
88888,Total EPM,IL,2009,3,413678,3524711,5093270,378963,4052842,574758,251108,3516486,5899,3796,43000,4,1047544,11137038,5673931
0,Adjustment 2009,IN,2009,3,82716.283,768246.457,721949,28547.995,299423.972,67182,40224.91,575843.146,3963,-0.186,-0.092,0,151489.002,1643513.483,793094
261,AGC Division of APG Inc,IN,2009,3,0,0,0,0,0,0,10294.97,367558,1,0,0,0,10294.97,367558,1
9273,Indianapolis Power & Light Co,IN,2009,3,32221.262,388444.546,416334,14451.974,157320.944,47541,39210.473,584528.193,4684,0,0,0,85883.709,1130293.683,468559
9324,Indiana Michigan Power Co,IN,2009,3,29999.588,375061.031,399368,23832.187,341584.111,53415,24143.619,461609.901,4280,0,0,0,77975.394,1178255.043,457063
13756,Northern Indiana Pub Serv Co,IN,2009,3,27580,238455,399334,32169,319984,54100,38246,638865,2471,179,1832,1,98174,1199136,455906
15470,Duke Energy Indiana Inc,IN,2009,3,66327,690832,675037,52556,655849,100439,45554,710318,2823,0,0,0,164437,2056999,778299
17633,Southern Indiana Gas & Elec Co,IN,2009,3,12599.495,103650.313,127342,10308.311,97186.869,18422,12495.669,173205.286,104,0,0,0,35403.475,374042.468,145868
88888,Total EPM,IN,2009,3,251444,2564689,2739364,161865,1871349,341099,210170,3511928,18326,179,1832,1,623658,7949798,3098790
0,Adjustment 2009,KS,2009,3,24382.136,216270.074,300457,21673.757,225325.403,87764,14530.381,202246.598,10288,0,0,0,60586.274,643842.075,398509
3892,City of Coffeyville,KS,2009,3,326.714,3426.754,5276,438.865,4571.278,998,2464.167,48991.73,10,0,0,0,3229.746,56989.762,6284
5860,Empire District Electric Co,KS,2009,3,766.958,8132.05,8688,437.806,4470.832,1413,386.225,5336.492,51,0,0,0,1590.989,17939.374,10152
9996,Kansas City City of,KS,2009,3,3262,40087,56891,5911,77724,7095,3466,64803,94,0,0,0,12639,182614,64080
10000,Kansas City Power & Light Co,KS,2009,3,14816.347,176078.167,211218,16637.523,231938.309,26737,2016.726,31486.149,1007,0,0,0,33470.596,439502.625,238962
10005,Kansas Gas & Electric Co,KS,2009,3,18921,210496,276475,16240,224651,34798,14601,266960,3621,0,0,0,49762,702107,314894
12524,Midwest Energy Inc,KS,2009,3,2079.923,21964.122,29762,2392.87,26744.554,12503,3118.835,45440.421,6039,0,0,0,7591.628,94149.097,48304
22500,Westar Energy Inc,KS,2009,3,22239,242443,317354,23877,327559,47673,8997,142052,1236,0,0,0,55113,712054,366263
88888,Total EPM,KS,2009,3,86794,918897,1206121,87609,1122984,218981,49580,807316,22346,0,0,0,223983,2849198,1447448
0,Adjustment 2009,KY,2009,3,75019.682,785370.794,699624,27678.027,300954.041,80281,31554.427,505622.587,2154,0,0,0,134252.136,1591947.422,782059
5748,Electric Energy Inc,KY,2009,3,0,0,0,0,0,0,0,0.001,1,0,0,0,0,0.001,1
9964,Kenergy Corp,KY,2009,3,4061,57477,45256,1456,20831,9732,19690,628169,32,0,0,0,25207,706477,55020
10171,Kentucky Utilities Company,KY,2009,3,33304,474977,417358,33751,452628,89412,24612,419645,1819,0,0,0,91667,1347250,508589
11249,Louisville Gas and Electric Company,KY,2009,3,20828,277172,342619,26672,385772,47374,11257,179160,367,0,0,0,58757,842104,390360
14724,Pennyrile Rural Electric Coop,KY,2009,3,4783,45369,37601,2131,18019,9263,1861,20770,35,0,0,0,8775,84158,46899
17564,South Kentucky Rural  Electric Coop Corp,KY,2009,3,7190.842,78061.014,60548,746.404,6947.868,4972,2074.763,25758.262,527,0,0,0,10012.009,110767.144,66047
18642,Tennessee Valley Authority,KY,2009,3,0,0,0,0,0,0,68976,1670768,22,0,0,0,68976,1670768,22
19446,"Union Light, Heat & Power Co",KY,2009,3,8993,105822,120503,11817,147057,14762,4386,63364,388,0,0,0,25196,316243,135653
20130,Warren Rural Elec Coop Corp,KY,2009,3,7591,75509,49549,2870,25324,10104,3685,41737,46,0,0,0,14146,142570,59699
22053,Kentucky Power Co,KY,2009,3,17844.704,230047.148,144126,9595.392,117232.466,29984,15458.232,290407.411,1449,0,0,0,42898.328,637687.025,175559
49998,City of Berea Municipal Utilities,KY,2009,3,377,5462,4343,152,2105,664,181,2681,54,0,0,0,710,10248,5061
88888,Total EPM,KY,2009,3,179992,2135267,1921527,116869,1476870,296548,183735,3848082,6894,0,0,0,480596,7460220,2224969
0,Adjustment 2009,LA,2009,3,47503.921,598135.714,523912,23234.758,292171.8,65697,5796.246,83436.526,2507,1.811,13.933,0,76536.736,973757.973,592116
3265,Cleco Power LLC,LA,2009,3,23362,234829,233404,18455,182750,38925,11608,149605,631,0,0,0,53425,567184,272960
11241,Entergy Louisiana Inc,LA,2009,3,50138,582803,575005,41879,468863,79560,58580,969587,7425,0,0,0,150597,2021253,661990
13478,Entergy New Orleans Inc,LA,2009,3,10414,102046,127719,17878,195593,14112,2672,35368,2395,77,775,25,31041,333782,144251
17698,Southwestern Electric Power Co,LA,2009,3,10646,153834,158240,11111,190829,19560,3415,68983,1991,0,0,0,25172,413646,179791
55936,Entergy Gulf States - LA LLC,LA,2009,3,29927,317825,323097,33042,383293,50731,33989,503326,3590,0,0,0,96958,1204444,377418
88888,Total EPM,LA,2009,3,171991,1989473,1941377,145600,1713500,268585,116060,1810306,18539,79,789,25,433730,5514067,2228526
0,Adjustment 2009,MA,2009,3,64111.26,390198.097,575681,138236.175,925933.686,117899,175189.687,1211187.346,7222,2103.938,33013.143,1,379641.06,2560332.272,700803
6374,Fitchburg Gas and Electric Light Company,MA,2009,3,2850,13574,24315,1255,5825,3588,131,768,7,0,0,0,4236,20167,27910
8774,Holyoke City of,MA,2009,3,1066,8758,14480,1792,14783,2692,385,4212,70,0,0,0,3243,27753,17242
11804,Massachusetts Electric Co,MA,2009,3,98194.84,640498.295,1045284,34174.61,251547.96,119643,3884.14,32613.6,2966,0,0,0,136253.59,924659.855,1167893
13206,Nantucket Electric Co,MA,2009,3,1243.465,6907.221,11030,417.497,2281.812,1228,0.204,0.963,2,0,0,0,1661.166,9189.996,12260
15748,Reading Town of,MA,2009,3,2407,18098,25572,316,2376,535,3459,30075,2840,0,0,0,6182,50549,28947
20455,Western Massachusetts Elec Co,MA,2009,3,19667.924,109741.793,176997,6140.05,36689.222,19053,1072.361,7316.467,790,0,0,0,26880.335,153747.482,196840
54913,NSTAR Electric Company,MA,2009,3,92360,439593,791065,43201,217768,112446,14937,99367,2394,0,0,0,150498,756728,905905
88888,Total EPM,MA,2009,3,281900,1627368,2664424,225532,1457205,377084,199058,1385540,16291,2104,33013,1,708595,4503127,3057800
0,Adjustment 2009,MD,2009,3,44769.575,304519.489,264832,210301.388,1733950.389,80560,43238.889,406681.7,2779,6309.093,49392.518,5,304618.945,2494544.096,348176
84,A & N Electric Coop,MD,2009,3,28.062,216.028,284,6.027,43.656,48,0,0,0,0,0,0,34.089,259.684,332
1167,Baltimore Gas & Electric Co,MD,2009,3,166648,1053092,1084688,46766,336366,87610,2468,20870,3689,0,0,0,215882,1410328,1175987
5027,Delmarva Power,MD,2009,3,30058.246,203295.12,171824,7404.938,50484.936,20631,357.479,1540.532,147,0,0,0,37820.663,255320.588,192602
15263,The Potomac Edison Co,MD,2009,3,31390.299,292487.557,219016,6411.915,62208.725,22038,1824.114,24230.373,1948,0,0,0,39626.328,378926.655,243002
15270,Potomac Electric Power Co,MD,2009,3,66574.7,452478.46,446678,22740.231,188609.305,31659,0,0,0,0,0,0,89314.931,641087.765,478337
88888,Total EPM,MD,2009,3,339469,2306089,2187322,293630,2371663,242546,47888,453323,8563,6309,49393,5,687297,5180467,2438436
0,Adjustment 2009,ME,2009,3,58064.818,378430.699,693903,42264.729,333647.584,87304,22581.123,210278.064,2827,0,0,0,122910.67,922356.347,784034
3266,Central Maine Power Co,ME,2009,3,1,5,28,2,20,6,0,0,0,0,0,0,3,25,34
5609,Eastern Maine Electric Coop,ME,2009,3,0,0,0,0,0,0,0,0.001,1,0,0,0,0,0.001,1
11477,Town of Madison (ME),ME,2009,3,202.309,1477.772,2229,48.568,345.2,279,75.272,572.717,17,0,0,0,326.149,2395.689,2525
88888,Total EPM,ME,2009,3,58268,379913,696160,42315,334013,87589,22656,210851,2845,0,0,0,123240,924777,786594
0,Adjustment 2009,MI,2009,3,28733.261,320756.995,438098,21619.468,344249.779,57739,18831.142,311617.827,2873,0,0,0,69183.871,976624.601,498710
392,Alpena Power Co,MI,2009,3,922,7815,13730,913,8810,4021,533,9057,4,0,0,0,2368,25682,17755
4254,Consumers Energy Co,MI,2009,3,105465,1055784,1573733,80142,943391,210877,50637,771193,8281,0,0,0,236244,2770368,1792891
5107,City of Detroit,MI,2009,3,2.1,20.7,79,3720,36330,112,0,0,0,60.4,560,1,3782.5,36910.7,192
5109,Detroit Edison Co,MI,2009,3,147118,1221105,1942186,140184,1463015,199493,64752,863643,1021,0,0,0,352054,3547763,2142700
5659,Edison Sault Electric Co,MI,2009,3,1612.507,18793.094,19317,1782.734,23186.1,3680,1091.351,16698.87,5,0,0,0,4486.592,58678.064,23002
9324,Indiana Michigan Power Co,MI,2009,3,6459.758,103307.775,110263,4447.942,64604.329,17609,3485.219,61891.669,1010,0,0,0,14392.919,229803.773,128882
10704,Lansing City of,MI,2009,3,3898,44159,83442,7323,91515,12937,1722,24185,279,0,0,0,12943,159859,96658
13780,Northern States Power Co - Wisconsin,MI,2009,3,518,5217,7793,407,4840,1456,159,2196,2,0,0,0,1084,12253,9251
19578,Upper Peninsula Power Co,MI,2009,3,4271,27275,46147,3249,23998,5732,1412,24617,13,0,0,0,8932,75890,51892
20847,Wisconsin Electric Power Co,MI,2009,3,1623,15234,24386,1150,12877,3111,5772,151112,11,0,0,0,8545,179223,27508
20860,Wisconsin Public Service Corp,MI,2009,3,595.133,5973.845,8053,237.665,2351.147,894,912.316,15618.534,43,0,0,0,1745.114,23943.526,8990
88888,Total EPM,MI,2009,3,301218,2825441,4267227,265176,3019167,517661,149307,2251830,13542,60,560,1,715761,8096999,4798431
0,Adjustment 2009,MN,2009,3,73255.181,805363.994,663361,29294.696,356737.294,70087,25135.405,371698.522,5837,0,0,0,127685.282,1533799.81,739285
689,Connexus Energy,MN,2009,3,9697,95916,111985,4159,54465,11628,399,6103,335,0,0,0,14255,156484,123948
5574,East Central Energy,MN,2009,3,5334.721,46050.107,47312,1775.895,20212.126,4884,408.702,7130.282,123,0,0,0,7519.318,73392.515,52319
9417,Interstate Power and Light Co,MN,2009,3,2302,25601,36060,1050,12976,6763,1848,28613,608,0,0,0,5200,67190,43431
10596,City of Lake Crystal,MN,2009,3,75,618,1028,69,662,179,0,0,0,0,0,0,144,1280,1207
12647,"ALLETE, Inc.",MN,2009,3,7831.055,95353.679,120781,8428.05,114141.826,22144,20762.112,378236.748,430,0,0,0,37021.217,587732.253,143355
13781,Northern States Power Co - Minnesota,MN,2009,3,74937,694972,1083987,91814,1145696,130976,46683,710307,461,144,1880,1,213578,2552855,1215425
13815,Northwestern Wisconsin Elec Co,MN,2009,3,3.598,28.335,54,1.429,10.367,15,0,0,0,0,0,0,5.027,38.702,69
14232,Otter Tail Power Co,MN,2009,3,4117,60326,46649,5331,95561,11853,1441,31015,18,0,0,0,10889,186902,58520
16181,Rochester Public Utilities,MN,2009,3,2906,24880,42971,4662,48916,4544,1587,21226,2,0,0,0,9155,95022,47517
17267,Sioux Valley SW Elec Coop,MN,2009,3,471.643,6546.783,2704,29.053,345.695,163,162.948,2211.723,68,0,0,0,663.644,9104.201,2935
20996,Wright-Hennepin Coop Elec Assn,MN,2009,3,4304.524,46181.644,40999,1822.512,22469.455,5058,382.285,4862.895,54,0,0,0,6509.321,73513.994,46111
25177,Dakota Electric Association,MN,2009,3,6623,71932,93222,427,4696,4622,4260,67511,2748,0,0,0,11310,144139,100592
88888,Total EPM,MN,2009,3,191858,1973770,2291113,148864,1876889,272916,103069,1628915,10684,144,1880,1,443935,5481453,2574714
0,Adjustment 2009,MO,2009,3,87115.54,881674.334,806726,31653.834,352220.021,101121,23520.42,344796.616,2451,0,0,0,142289.794,1578690.971,910298
3093,Carroll Electric Coop Corp,MO,2009,3,696,8555,10324,86,1142,786,0,0,0,0,0,0,782,9697,11110
4675,Cuivre River Electric Coop Inc,MO,2009,3,6722,90592,53610,1489,23724,4773,0,0,0,0,0,0,8211,114316,58383
5860,Empire District Electric Co,MO,2009,3,12345.008,130649.705,125009,9642.813,120996.199,23338,4031.34,67635.078,283,0,0,0,26019.161,319280.982,148630
9231,Independence City of,MO,2009,3,3560.56,35314.852,51607,3689.899,38562.777,5126,271.211,3999.786,10,0,0,0,7521.67,77877.415,56743
10000,Kansas City Power & Light Co,MO,2009,3,14530.275,185428.624,239210,22963.856,353846.92,31318,7660.933,162944.718,1101,0,0,0,45155.064,702220.262,271629
12698,KCP&L Greater Missouri Operations,MO,2009,3,22426.638,280559.912,273297,15462.886,246454.22,38010,4303.069,94614.277,257,0,0,0,42192.593,621628.409,311564
17833,City Utilities of Springfield,MO,2009,3,5574.607,75387.438,94458,7723.39,113122.676,13958,2145.435,34204.077,318,0,0,0,15443.432,222714.191,108734
19436,Union Electric Co,MO,2009,3,65525,1028205,1037222,57944,1105513,149319,19623,495837,4610,93,1993,1,143185,2631548,1191152
88888,Total EPM,MO,2009,3,218496,2716367,2691463,150656,2355582,367749,61555,1204032,9030,93,1993,1,430800,6277973,3068243
0,Adjustment 2009,MS,2009,3,52748.886,499018.679,486584,27524.71,253528.458,90567,23717.503,274409.197,3345,0,0,0,103991.099,1026956.334,580496
3841,Coast Electric Power Assn,MS,2009,3,9282,77085,69566,2784,23373,6159,1416,9470,8,0,0,0,13482,109928,75733
6641,4-County Electric Power Assn,MS,2009,3,4997,45336,36181,1847,14202,8631,1402,14267,18,0,0,0,8246,73805,44830
12685,Entergy Mississippi Inc,MS,2009,3,32263,378918,364736,33466,381219,66801,11936,168328,2807,0,0,0,77665,928465,434344
12686,Mississippi Power Co,MS,2009,3,16455,134617,152405,20208,216507,33513,20005,350571,518,0,0,0,56668,701695,186436
17252,Singing River Elec Pwr Assn,MS,2009,3,7520.276,67575.561,60563,2598.387,23484.791,8459,798.474,8925.417,11,0,0,0,10917.137,99985.769,69033
17647,Southern Pine Elec Power Assn,MS,2009,3,7591,65129,60257,2602,22282,4474,4848,59157,36,0,0,0,15041,146568,64767
18642,Tennessee Valley Authority,MS,2009,3,0,0,0,0,0,0,14903,268562,8,0,0,0,14903,268562,8
19273,Tupelo City of,MS,2009,3,957,10306,10637,2076,20359,4645,1090,14259,11,0,0,0,4123,44924,15293
88888,Total EPM,MS,2009,3,131814,1277985,1240929,93106,954955,223249,80116,1167949,6762,0,0,0,305036,3400889,1470940
0,Adjustment 2009,MT,2009,3,8938.444,102764.948,85879,4972.479,71258.555,12569,16197.354,301542.395,3813,0,0,0,30108.277,475565.898,102261
6395,Flathead Electric Coop Inc,MT,2009,3,4753,68686,51328,2293,35731,9699,651,12404,82,0,0,0,7697,116821,61109
12087,McKenzie Electric Coop Inc,MT,2009,3,4.139,55.309,113,0.083,0.047,2,0,0,0,0,0,0,4.222,55.356,115
12199,Montana-Dakota Utilities Co,MT,2009,3,1134,15419,18636,1164,19883,5080,1252,25660,132,0,0,0,3550,60962,23848
12692,"Missoula Electric Coop, Inc",MT,2009,3,1171.034,13578.066,12198,250.98,3204.806,1239,66.566,1141.081,283,0,0,0,1488.58,17923.953,13720
12825,NorthWestern Corporation,MT,2009,3,20067.558,206624.451,268993,23747.89,253809.066,63688,2509.428,34601.095,174,0,0,0,46324.876,495034.612,332855
19156,Powder River Energy Corporation,MT,2009,3,3,46,41,191,2484,182,375,9246,62,0,0,0,569,11776,285
19545,Black Hills Power Inc,MT,2009,3,0.727,9.649,13,1.313,12.983,20,129.126,2874.645,1,0,0,0,131.166,2897.277,34
19603,USBIA-Mission Valley Power,MT,2009,3,1268,23158,14404,645,10697,6319,53,1091,1,0,0,0,1966,34946,20724
20169,Avista Corp,MT,2009,3,0.715,14.92,8,3.342,52.867,12,0,0,0,0,0,0,4.057,67.787,20
20997,Yellowstone Valley Elec Co-op Inc.,MT,2009,3,1527.816,16065.183,15045,325.583,3585.121,1383,5.224,10.566,173,0,0,0,1858.623,19660.87,16601
88888,Total EPM,MT,2009,3,38868,446422,466658,33595,400718,100193,21239,388571,4721,0,0,0,93702,1235711,571572
0,Adjustment 2009,NC,2009,3,127266.702,1082558.167,1137141,64748.739,641886.372,160519,20513.329,266346.73,1592,-0.029,-0.04,-7,212528.741,1990791.229,1299245
3046,Progress Energy Carolinas,NC,2009,3,137420.096,1372266.743,1089501,89911.747,1039292.737,191248,43665.632,633720.008,4059,0,0,0,270997.475,3045279.488,1284808
5416,"Duke Energy Carolinas, LLC",NC,2009,3,143110.792,1734281.313,1571004,113095.949,1694410.911,257844,42377.718,912567.1,5552,41.335,614.28,8,298625.794,4341873.604,1834408
6235,Fayetteville Public Works Comm,NC,2009,3,7179,83086,69057,4943,63095,15909,1274,26726,21,0,0,0,13396,172907,84987
9837,Jones-Onslow Elec Member Corp,NC,2009,3,8064,75986,57146,1671,17340,4878,0,0,0,0,0,0,9735,93326,62024
16496,Rutherford Elec Member Corp,NC,2009,3,8265,76645,62714,1070,9396,4289,818,10895,33,0,0,0,10153,96936,67036
18642,Tennessee Valley Authority,NC,2009,3,0,0,0,0,0,0,40,409,6,0,0,0,40,409,6
19876,Virginia Electric & Power Co,NC,2009,3,12771.659,134639,100859,6090.204,72518,17738,6375.604,110096,59,0,0,0,25237.467,317253,118656
24889,Brunswick Electric Member Corp,NC,2009,3,10101,81526,78841,1751,17796,2234,0,0,0,0,0,0,11852,99322,81075
88888,Total EPM,NC,2009,3,454178,4640988,4166263,283282,3555735,654659,115064,1960760,11322,41,614,1,852565,10158097,4832245
0,Adjustment 2009,ND,2009,3,4183.928,56822.854,41429,2655.417,44765.586,6311,5947.642,113643.851,858,0,0,0,12786.987,215232.291,48598
4717,Dakota Valley Elec Coop Inc,ND,2009,3,889.28,12399.499,5100,338.846,4887.27,590,1068.423,25795.473,332,0,0,0,2296.549,43082.242,6022
12087,McKenzie Electric Coop Inc,ND,2009,3,350.017,6183.146,4380,857.146,10774.374,1236,716.66,14710.269,13,0,0,0,1923.823,31667.789,5629
12090,"McLean Electric Coop, Inc",ND,2009,3,341,4173,2931,92,1130,294,198,3557,38,0,0,0,631,8860,3263
12199,Montana-Dakota Utilities Co,ND,2009,3,4161,59996,62552,4698,70775,11800,638,11560,149,0,0,0,9497,142331,74501
12301,Nodak Electric Coop Inc,ND,2009,3,2834,41161,16642,0,0,0,1669,34096,474,0,0,0,4503,75257,17116
13196,Northern Plains Electric Coop,ND,2009,3,1632,25734,9708,493,6111,1363,270,4456,11,0,0,0,2395,36301,11082
13694,"North Central Elec Coop, Inc",ND,2009,3,941.755,15896.085,5815,687.555,8867.86,1519,27.709,466.4,4,0,0,0,1657.019,25230.345,7338
13781,Northern States Power Co - Minnesota,ND,2009,3,5432,74088,75117,6596,101979,12186,1435,25588,19,0,0,0,13463,201655,87322
14232,Otter Tail Power Co,ND,2009,3,4536,69096,44206,6635,104771,12634,326,5568,2,0,0,0,11497,179435,56842
19790,Verendrye Electric Coop Inc,ND,2009,3,1233,17288,9938,629,9327,1385,674,14550,62,0,0,0,2536,41165,11385
20413,Mountrail-Williams Elec Coop,ND,2009,3,646,10527,6178,363,4932,1434,1017,17352,494,0,0,0,2026,32811,8106
24949,Cass County Elec Coop Inc,ND,2009,3,3934,57139,29623,2042,31884,3930,270,5659,19,0,0,0,6246,94682,33572
55959,Roughrider Electric Cooperative,ND,2009,3,873,15191,8181,1080,15894,2416,783,15049,59,0,0,0,2736,46134,10656
88888,Total EPM,ND,2009,3,31987,465695,321800,27167,416098,57098,15040,292051,2534,0,0,0,74194,1173844,381432
0,Adjustment 2009,NE,2009,3,21355.317,267309.659,205991,14425.439,189706.086,55957,10406.256,142642.481,35216,0,0,0,46187.012,599658.226,297164
4373,Cornhusker Public Power Dist,NE,2009,3,820.837,9804.54,6756,369.559,5985.948,391,328.369,5126.795,2064,0,0,0,1518.765,20917.283,9211
4911,Dawson Power District,NE,2009,3,1563,20916,15297,365,4996,1462,301,6629,5492,0,0,0,2229,32541,22251
6779,Fremont City of,NE,2009,3,716,12750,12072,214,3535,1572,822,18047,473,0,0,0,1752,34332,14117
8245,Hastings City of,NE,2009,3,621.451,7834.27,10683,623.273,8660.169,2180,1023.05,20216.876,40,0,0,0,2267.774,36711.315,12903
11018,Lincoln Electric System,NE,2009,3,6247.321,91034,111585,6710.482,110370,16509,2095.293,37637,207,0,0,0,15053.096,239041,128301
11251,Loup River Public Power Dist,NE,2009,3,1388,24405,14604,1079,16818,3822,2083,54094,44,0,0,0,4550,95317,18470
12539,Midwest Electric Member Corp,NE,2009,3,320.338,3149.46,3165,129.535,2629.628,1104,0,0,1803,0,0,0,449.873,5779.088,6072
13337,Nebraska Public Power District,NE,2009,3,6235.7,77094.3,69158,5831.3,88559.1,17614,3793.7,71013.3,770,0,0,0,15860.7,236666.7,87542
13664,Norris Public Power District,NE,2009,3,1560,22796,13200,399,4794,3500,1195,25226,1480,0,0,0,3154,52816,18180
14127,Omaha Public Power District,NE,2009,3,21567,270966,298807,20814,292569,42942,11233,235600,151,0,0,0,53614,799135,341900
17642,Southern Public Power District,NE,2009,3,1760.676,22555.694,15073,279.706,2895.759,2255,9486.924,46858.381,9110,0,0,0,11527.306,72309.834,26438
27058,"High West Energy, Inc",NE,2009,3,183,1797,1770,77,729,61,239,3279,1185,0,0,0,499,5805,3016
40606,Grand Island City of,NE,2009,3,1251.415,16311.023,19953,1017.308,13041.64,4221,1434.429,23877.642,84,0,0,0,3703.152,53230.305,24258
88888,Total EPM,NE,2009,3,65590,848723,798114,52335,745289,153590,44441,690247,58119,0,0,0,162366,2284260,1009823
0,Adjustment 2009,NH,2009,3,1108.642,8847.271,6669,6699.883,59687.616,-7604,9513.333,68994.875,-127,0,0,0,17321.858,137529.762,-1062
13441,New Hampshire Elec Coop Inc,NH,2009,3,8226,39452,68036,3361,17193,10248,387,3096,9,0,0,0,11974,59741,78293
15472,Public Service Co of NH,NH,2009,3,41289.482,253632.162,415130,32523.803,221174.929,71317,8400.645,61111.379,3058,0,0,0,82213.93,535918.47,489505
24590,Unitil Energy Systems,NH,2009,3,6822,39806,63500,4456,25593,12082,1294,8752,67,0,0,0,12572,74151,75649
26510,Granite State Electric Co,NH,2009,3,3411.81,23990.711,35101,2622.11,22741.289,5881,314.053,2789.804,195,0,0,0,6347.973,49521.804,41177
88888,Total EPM,NH,2009,3,60858,365728,588436,49663,346390,91924,19909,144744,3202,0,0,0,130430,856862,683562
0,Adjustment 2009,NJ,2009,3,5228.164,51745.686,67614,117503.096,975517.613,13539,55928.97,479764.892,728,2759.588,23587.1,7,181419.818,1530615.291,81888
963,Atlantic City Electric Co,NJ,2009,3,48922,343141,480804,34115,251170,63547,2852,22013,928,0,0,0,85889,616324,545279
9726,Jersey Central Power & Lt Co,NJ,2009,3,111757.969,708172.034,968339,88913.411,575627.04,121010,7042.74,52612.957,2345,0,0,0,207714.12,1336412.031,1091694
15477,Public Service Elec & Gas Co,NJ,2009,3,171099,1023089,1830362,184129,1411748,262685,16019,165328,9133,375,3781,1,371622,2603946,2102181
16213,Rockland Electric Co,NJ,2009,3,8212,52336,63337,7475,53559,8978,346,2933,24,0,0,0,16033,108828,72339
88888,Total EPM,NJ,2009,3,345219,2178484,3410456,432136,3267622,469759,82189,722652,13158,3135,27368,8,862678,6196125,3893381
0,Adjustment 2009,NM,2009,3,7694.436,64895.156,145801,8802.755,108135.063,26550,7520.846,124009.362,2605,0,0,0,24018.037,297039.581,174956
3287,"Central Valley Elec Coop, Inc",NM,2009,3,342.783,4280.503,5086,645.565,6751.574,5510,2657.998,43815.267,2059,0,0,0,3646.346,54847.344,12655
5701,El Paso Electric Co,NM,2009,3,4685,34897,78496,6469,60379,10213,402,4697,7,0,0,0,11556,99973,88716
6204,City of Farmington,NM,2009,3,1766.191,21482.735,33927,2822.867,34527.894,9725,1698.84,34592.388,8,0,0,0,6287.898,90603.017,43660
9699,"Jemez Mountains Elec Coop, Inc",NM,2009,3,1885,15061,27433,1558,12565,3524,30,272,2,0,0,0,3473,27898,30959
11204,Los Alamos County,NM,2009,3,512.507,5379.163,8111,386.535,5043.474,860,2382.095,30865.03,3,0,0,0,3281.137,41287.667,8974
13314,Navajo Tribal Utility Authority,NM,2009,3,358,3652,7650,436,3796,769,215,2659,85,0,0,0,1009,10107,8504
15473,Public Service Co of NM,NM,2009,3,23669,257963,439833,25851,309294,53937,5189,107647,275,0,0,0,54709,674904,494045
17718,Southwestern Public Service Co,NM,2009,3,7439,74621,90878,10751,117712,23615,8514,117787,54,0,0,0,26704,310120,114547
22690,Roosevelt County Elec Coop Inc,NM,2009,3,238,3167,3662,106,1127,1004,859,12034,1635,0,0,0,1203,16328,6301
88888,Total EPM,NM,2009,3,48590,485399,840877,57829,659331,135707,29469,478378,6733,0,0,0,135887,1623108,983317
